age,sex,bmi,weight
32,0,19.95086694,2
35,1,19.9507161,2
19,0,19.95040833,2
31,0,19.95039443,2
35,0,19.95013449,2
56,1,19.95,2
22,1,19.95,2
46,0,19.95,2
38,1,19.95,2
30,0,19.95,2
38,0,19.95,2
23,1,19.94997961,2
19,1,19.94980157,2
20,1,19.94948081,2
20,1,19.94947516,2
20,0,19.94930499,2
33,1,19.94899874,2
34,1,19.94893009,2
35,0,19.94877641,2
27,0,19.94867517,2
34,1,19.94838808,2
34,0,19.94833524,2
32,0,19.94774367,2
30,1,19.94750353,2
29,1,19.9474894,2
25,0,19.94723449,2
26,1,19.94718771,2
32,1,19.94710469,2
18,0,19.94705588,2
29,0,19.94689488,2
29,0,19.94687439,2
26,0,19.94660821,2
22,0,19.94660809,2
23,0,19.94659669,2
28,1,19.94629241,2
18,1,19.94622677,2
18,1,19.94593138,2
22,0,19.94589356,2
21,0,19.94577903,2
25,1,19.94566903,2
35,1,19.94472125,2
26,0,19.94461684,2
21,0,19.94424908,2
34,0,19.94414632,2
19,1,19.94350957,2
25,1,19.94330267,2
20,1,19.94327004,2
33,0,19.94325237,2
29,0,19.94313487,2
28,1,19.94306581,2
22,1,19.94249882,2
18,0,19.94236115,2
30,1,19.94216589,2
21,0,19.94197849,2
22,0,19.94176453,2
29,1,19.94163863,2
26,1,19.94152383,2
28,1,19.94135975,2
27,1,19.94118758,2
28,1,19.94097172,2
19,0,19.94053955,2
31,1,19.9401883,2
24,1,19.93984063,2
30,1,19.93978783,2
27,0,19.93977828,2
22,0,19.93973799,2
29,1,19.93962732,2
32,1,19.93934676,2
24,1,19.93933343,2
35,1,19.9390856,2
19,0,19.93898622,2
24,0,19.93892449,2
19,1,19.93888237,2
31,0,19.93880159,2
28,1,19.93867015,2
19,1,19.93865455,2
22,0,19.93861538,2
19,0,19.93843773,2
18,1,19.93823373,2
20,0,19.93802641,2
25,1,19.93791263,2
25,1,19.9377422,2
32,1,19.9374825,2
31,0,19.93734904,2
21,1,19.9373202,2
32,1,19.93700589,2
23,0,19.9370036,2
21,1,19.93680539,2
24,1,19.93678401,2
35,1,19.93620722,2
19,0,19.93583533,2
32,0,19.93578522,2
23,0,19.93556402,2
35,0,19.93549943,2
28,0,19.93543838,2
27,0,19.93506899,2
26,1,19.93496359,2
23,1,19.93483187,2
34,1,19.93482723,2
22,0,19.93441018,2
32,0,19.93440595,2
34,0,19.93398368,2
27,1,19.93387905,2
20,1,19.93379584,2
32,0,19.93359536,2
27,1,19.9333714,2
26,0,19.93336276,2
22,0,19.93319872,2
32,0,19.93298018,2
22,1,19.93297033,2
32,0,19.93243396,2
19,1,19.93230247,2
33,0,19.93194646,2
33,0,19.93136103,2
30,0,19.93131753,2
33,1,19.9311704,2
28,1,19.93097202,2
25,0,19.93089561,2
24,1,19.93062914,2
34,1,19.93008867,2
27,0,19.93002468,2
28,0,19.92999685,2
26,1,19.92993446,2
31,1,19.92980432,2
25,1,19.92979822,2
27,0,19.92951629,2
35,1,19.92939124,2
18,1,19.92860819,2
26,1,19.92836142,2
22,0,19.92812125,2
32,1,19.92772113,2
31,1,19.9276801,2
27,0,19.92764506,2
26,0,19.92739507,2
29,0,19.92731059,2
26,1,19.92694599,2
33,1,19.92673874,2
26,0,19.92668576,2
33,1,19.92602379,2
34,0,19.92586912,2
30,1,19.92585623,2
27,0,19.92526335,2
28,1,19.92518982,2
22,1,19.92501782,2
25,1,19.92501117,2
29,0,19.92493679,2
34,1,19.92472385,2
30,0,19.9243995,2
34,0,19.92413617,2
31,1,19.92410198,2
28,1,19.92408792,2
21,0,19.9240373,2
32,1,19.92392376,2
27,1,19.92328329,2
19,1,19.92327318,2
20,0,19.92304864,2
21,0,19.9224451,2
29,0,19.92228188,2
24,0,19.00836565,2
24,0,19.0082339,2
33,1,19.00822996,2
34,0,19.00820187,2
35,0,19.00789608,2
30,1,19.00776261,2
30,1,19.00774336,2
30,1,19.00661099,2
25,0,19.0065521,2
31,1,19.00652717,2
34,1,19.0064766,2
32,0,19.00647654,2
28,1,19.00641969,2
33,1,19.00620975,2
34,1,19.00609052,2
32,0,19.00586364,2
20,0,19.00545423,2
32,1,19.00526144,2
29,1,19.00524685,2
35,1,19.00503163,2
27,1,19.0046584,2
34,1,19.00439968,2
20,1,19.00417242,2
22,1,19.00412351,2
26,0,19.00398573,2
18,0,19.00387636,2
30,0,19.00371752,2
26,0,19.00367281,2
29,0,19.00361326,2
22,1,19.00330955,2
35,0,19.00330411,2
25,1,19.00320917,2
31,0,19.00282998,2
26,1,19.00280916,2
29,1,19.00276082,2
26,1,19.00274496,2
27,1,19.00262248,2
22,0,19.00196059,2
33,1,19.00183847,2
31,0,19.0017257,2
25,0,19.00121973,2
22,1,19.00097994,2
25,0,19.00082066,2
26,0,19.00074496,2
19,1,19.00058549,2
33,0,19.00045541,2
26,0,19.0003569,2
34,0,19,2
34,1,18.99993915,2
34,0,18.99990299,2
22,0,18.99972287,2
25,1,18.99971152,2
22,1,18.99935379,2
32,0,18.99918976,2
30,0,18.99912413,2
34,1,18.99906759,2
18,1,18.99905088,2
33,0,18.99902287,2
30,1,18.99866359,2
34,0,18.99846506,2
19,0,18.99841398,2
18,0,18.99835515,2
26,1,18.99825005,2
34,0,18.99818815,2
24,1,18.99760758,2
25,0,18.99743686,2
30,1,18.99729616,2
26,1,18.99718956,2
32,1,18.9965989,2
32,1,18.99658468,2
22,0,18.9963114,2
24,0,18.99622526,2
20,0,18.99599907,2
28,1,18.99577558,2
22,0,18.99577173,2
21,0,18.99546662,2
27,0,18.99527151,2
22,1,18.99526024,2
22,0,18.99517156,2
21,1,18.99493938,2
28,0,18.99493393,2
24,1,18.99437607,2
29,0,18.994376,2
22,0,18.99435777,2
30,1,18.99428883,2
23,0,18.9942758,2
35,1,18.993855,2
23,1,18.99353357,2
35,0,18.99348281,2
31,1,18.99347444,2
35,1,18.99344919,2
33,0,18.99330422,2
35,0,18.99309968,2
26,0,18.99282934,2
31,1,18.99262659,2
27,1,18.99243832,2
19,0,18.99193808,2
20,0,18.9916303,2
28,0,18.99153786,2
23,0,18.99131921,2
32,1,18.99106011,2
21,1,18.99095437,2
21,1,18.99095351,2
34,1,18.99083534,2
31,1,18.99082955,2
30,0,18.99075827,2
23,1,18.99064178,2
21,1,18.99058932,2
31,1,18.99020951,2
34,0,18.98995885,2
35,0,18.98941935,2
22,1,18.98939814,2
18,0,18.98928411,2
20,1,18.98911474,2
22,1,18.98905421,2
24,1,18.98887337,2
25,0,18.98861717,2
33,0,18.98844937,2
28,1,18.98837425,2
21,0,18.98801766,2
24,0,18.98797859,2
22,0,18.98780541,2
32,1,18.98761563,2
29,1,18.98724625,2
27,0,18.98710026,2
33,1,18.98700091,2
30,0,18.98691834,2
25,1,18.9868085,2
25,1,18.9866454,2
29,0,18.98654641,2
26,1,18.98624236,2
26,0,18.98607794,2
23,1,18.98601722,2
19,0,18.98587802,2
23,0,18.98519855,2
20,1,18.98518451,2
34,1,18.98508805,2
19,1,18.98490291,2
28,1,18.98483231,2
32,0,18.98481095,2
32,0,18.98469261,2
27,0,18.98448528,2
33,1,18.98448336,2
24,0,18.98434166,2
21,1,18.98407236,2
35,0,18.9840011,2
18,1,18.98387933,2
30,0,18.98386137,2
30,1,18.98374554,2
23,1,18.98371179,2
30,1,18.98357069,2
33,0,18.98357063,2
28,1,18.98345761,2
30,0,18.98336259,2
29,1,18.98328001,2
30,1,18.9831956,2
32,0,18.98313957,2
19,0,18.98295514,2
19,1,18.98289966,2
32,1,18.98270577,2
19,0,18.98230253,2
27,1,18.9822826,2
31,0,18.98225472,2
21,1,18.98223418,2
28,0,18.98218949,2
20,1,18.98216853,2
30,0,18.98198426,2
19,0,18.98187261,2
19,1,18.98166277,2
22,1,18.98162237,2
30,1,18.98161397,2
31,0,18.9813234,2
31,0,18.98099853,2
22,1,18.98097152,2
23,1,18.98080302,2
30,1,18.98060529,2
32,1,18.9805795,2
23,0,18.9803917,2
28,0,18.98021856,2
31,0,18.97991129,2
21,0,18.97990342,2
21,1,18.97961519,2
32,0,18.97958845,2
30,1,18.97926006,2
24,1,18.97924899,2
29,1,18.97924539,2
31,1,18.97922743,2
27,1,18.97917525,2
22,1,18.97192169,2
20,1,18.97170509,2
32,1,18.97157328,2
18,0,18.97153427,2
18,0,18.97146918,2
32,0,18.97100397,2
19,0,18.97073795,2
35,0,18.97041569,2
33,0,18.96997756,2
20,0,18.96993316,2
28,0,18.96967801,2
21,0,18.96962113,2
26,0,18.96940711,2
33,0,18.96937529,2
34,0,18.96875643,2
33,0,18.9686827,2
30,0,18.9684089,2
27,1,18.96811457,2
23,0,18.96803988,2
26,0,18.96799805,2
19,0,18.96789503,2
23,0,18.96786082,2
31,0,18.96759148,2
29,0,18.96755008,2
19,1,18.96750615,2
26,0,18.96698532,2
34,1,18.96694402,2
24,0,18.96667548,2
26,0,18.9666153,2
25,1,18.96659748,2
33,0,18.966326,2
28,1,18.96631592,2
25,1,18.96625222,2
30,1,18.9661879,2
25,1,18.96617892,2
21,0,18.96596628,2
31,1,18.96574444,2
34,1,18.96553751,2
21,0,18.96523034,2
23,1,18.96501693,2
21,1,18.96495095,2
20,0,18.96479193,2
29,1,18.96422518,2
23,0,18.96397633,2
30,1,18.96358844,2
20,0,18.96334475,2
28,1,18.96310125,2
19,0,18.96304776,2
18,0,18.96287945,2
25,0,18.96268338,2
18,1,18.96255278,2
33,0,18.96218975,2
20,0,18.96216625,2
27,1,18.96211674,2
22,0,18.96196321,2
18,0,18.96177091,2
22,0,18.96163563,2
26,0,18.96147883,2
29,1,18.96102577,2
34,1,18.96101196,2
31,0,18.96097729,2
26,1,18.96075901,2
27,0,18.96052527,2
34,1,18.96041734,2
33,0,18.96039323,2
21,0,18.96029101,2
28,1,18.96026123,2
21,1,18.96024652,2
23,1,18.95987716,2
33,0,18.95957068,2
34,0,18.95956137,2
28,0,18.959506,2
33,0,18.9590346,2
23,0,18.95870858,2
18,1,18.95865058,2
23,1,18.95862946,2
26,1,18.95846096,2
34,1,18.9582699,2
20,1,18.95812888,2
27,1,18.95812183,2
27,0,18.95796607,2
28,0,18.95781544,2
28,0,18.95773865,2
30,0,18.95770473,2
19,0,18.95745461,2
26,0,18.95697968,2
18,1,18.95694462,2
25,0,18.95664454,2
32,0,18.95662575,2
19,0,18.95656275,2
29,0,18.95641859,2
21,0,18.95580456,2
33,0,18.9557528,2
28,0,18.9555244,2
23,1,18.9550333,2
19,0,18.95499107,2
26,0,18.95479985,2
29,1,18.95478063,2
24,0,18.95475922,2
32,1,18.95471992,2
29,0,18.9542691,2
19,1,18.95418216,2
29,1,18.95415562,2
22,0,18.95377995,2
27,0,18.95376787,2
22,0,18.9536515,2
22,0,18.95362999,2
24,0,18.9535289,2
28,0,18.95333147,2
33,0,18.9530946,2
26,1,18.9529486,2
28,1,18.95283512,2
21,0,18.95240196,2
30,0,18.95218147,2
28,0,18.95173746,2
27,0,18.95161373,2
30,1,18.95153705,2
31,0,18.95123873,2
27,0,18.95102843,2
24,1,18.9510202,2
34,0,18.95094243,2
30,1,18.95091452,2
24,0,18.9506728,2
18,0,18.95048907,2
24,0,18.95038131,2
34,0,18.95030364,2
20,1,18.95027469,2
33,0,18.95017756,2
24,1,18.95006503,2
33,1,18.94989889,2
29,0,18.9497748,2
23,0,18.94960774,2
33,1,18.94910129,2
25,1,18.94883078,2
33,1,18.94880566,2
28,1,18.9482068,2
30,1,18.94789676,2
28,1,18.947701,2
20,0,18.94726411,2
28,1,18.94687288,2
32,0,18.94674869,2
24,1,18.94673633,2
28,1,18.94671483,2
24,1,18.94645508,2
24,1,18.94632456,2
25,1,18.94624832,2
32,0,18.94610147,2
28,0,18.94598781,2
20,1,18.94569883,2
32,1,18.9453015,2
27,0,18.94519163,2
30,1,18.945182,2
22,0,18.94505621,2
27,0,18.94498647,2
31,1,18.94497709,2
33,0,18.94468364,2
22,1,18.94451318,2
22,1,18.94448275,2
32,1,18.94436453,2
27,1,18.94397956,2
20,0,18.94386561,2
26,1,18.94360154,2
18,0,18.94270891,2
31,1,18.94256127,2
28,1,18.94240698,2
29,1,18.94240655,2
33,1,18.94180516,2
26,1,18.94179395,2
30,0,18.94168614,2
24,0,18.94167767,2
30,1,18.94166235,2
26,0,18.94110943,2
28,1,18.94094346,2
34,1,18.94085601,2
29,1,18.9406462,2
32,1,18.94061381,2
19,1,18.9405996,2
26,0,18.94028921,2
19,0,18.94020318,2
18,0,18.93967154,2
26,0,18.93967048,2
22,1,18.93959685,2
32,0,18.93936154,2
23,0,18.93900238,2
22,1,18.93894214,2
24,1,18.93886282,2
32,0,18.93885482,2
33,0,18.93856042,2
18,1,18.93843371,2
27,0,18.93837409,2
29,1,18.93831934,2
21,1,18.93827219,2
22,1,18.93822237,2
18,1,18.9380664,2
29,1,18.93788743,2
25,1,18.93785359,2
22,1,18.93759381,2
34,0,18.93728176,2
20,1,18.93724813,2
30,1,18.93718928,2
28,1,18.93702038,2
23,1,18.93701614,2
22,0,18.93687485,2
26,0,18.93652066,2
20,1,18.93643845,2
19,0,18.9363946,2
33,0,18.93627913,2
21,0,18.93617984,2
25,1,18.93616428,2
30,0,18.93615242,2
19,0,18.93609211,2
27,0,18.93605593,2
33,0,18.9358929,2
26,1,18.9357156,2
21,0,18.93482415,2
18,1,18.93463009,2
29,1,18.93459676,2
33,0,18.93459265,2
26,0,18.93449013,2
25,1,18.93447314,2
34,1,18.93408843,2
31,1,18.93407177,2
29,1,18.93406272,2
27,1,18.93403484,2
19,1,18.93398862,2
35,1,18.93389317,2
24,0,18.93379953,2
25,0,18.93334391,2
30,1,18.93310298,2
32,1,18.93295902,2
27,1,18.93209137,2
30,1,18.93197905,2
25,0,18.93152365,2
31,0,18.93147352,2
20,0,18.93146636,2
31,1,18.93141538,2
21,1,18.93128526,2
29,1,18.931226,2
34,1,18.93104186,2
29,0,18.93041772,2
30,0,18.93019448,2
21,1,18.93008282,2
29,0,18.9298821,2
22,0,18.9298263,2
35,1,18.92975444,2
31,1,18.92943648,2
35,1,18.92936356,2
18,0,18.92905458,2
34,1,18.92898448,2
30,1,18.92895041,2
27,1,18.92867718,2
29,1,18.92864568,2
32,0,18.9282127,2
21,1,18.92814732,2
27,1,18.92805754,2
31,1,18.92797023,2
19,0,18.92796074,2
26,1,18.92786208,2
34,1,18.92783783,2
24,0,18.9278198,2
35,1,18.92775969,2
20,1,18.92771406,2
28,0,18.9276539,2
25,0,18.92756547,2
19,1,18.92744937,2
26,0,18.92721891,2
25,1,18.92713625,2
23,1,18.92702098,2
26,0,18.92701765,2
19,0,18.9269218,2
30,1,18.92687298,2
33,1,18.92676104,2
34,0,18.92654875,2
31,1,18.92621612,2
34,1,18.92612715,2
24,0,18.92609398,2
24,0,18.92603248,2
35,0,18.92550833,2
35,0,18.92525121,2
26,0,18.92519557,2
21,1,18.92503788,2
30,1,18.92503388,2
30,1,18.92489871,2
21,1,18.9248258,2
19,1,18.92482459,2
22,0,18.92472475,2
30,1,18.92468031,2
19,0,18.92450648,2
22,0,18.9245004,2
27,1,18.92440785,2
23,0,18.92432019,2
23,1,18.92425349,2
32,0,18.92421352,2
26,0,18.92419668,2
21,0,18.9241312,2
26,1,18.92379482,2
27,0,18.92369963,2
18,1,18.92279235,2
34,1,18.92267108,2
25,1,18.92266535,2
21,0,18.92265739,2
23,0,18.92151426,2
18,1,18.92148214,2
30,0,18.9214534,2
26,0,18.92137158,2
22,0,18.92122071,2
21,0,18.92105206,2
30,0,18.9208684,2
20,1,18.92069591,2
26,1,18.920687,2
31,0,18.92031133,2
19,1,18.92031074,2
34,0,18.9201361,2
20,0,18.91991879,2
20,0,18.91942133,2
26,1,18.91935067,2
32,0,18.91934524,2
19,0,18.91918113,2
26,0,18.91909984,2
18,0,18.91899807,2
34,0,18.91898496,2
19,1,18.91868247,2
31,0,18.91863482,2
20,0,18.91851661,2
28,1,18.91846973,2
19,0,18.9182622,2
28,0,18.91807152,2
29,0,18.91796436,2
27,1,18.91795014,2
29,0,18.91781014,2
20,1,18.91776604,2
18,0,18.91776455,2
21,0,18.91768491,2
30,0,18.91755365,2
23,0,18.91738715,2
34,0,18.91732345,2
20,0,18.91722723,2
29,1,18.91714035,2
35,0,18.91709841,2
29,0,18.91705361,2
24,0,18.91678521,2
29,1,18.91672977,2
24,0,18.91670108,2
29,1,18.91637108,2
19,0,18.91567762,2
35,1,18.91540317,2
31,0,18.91536047,2
29,0,18.91526122,2
26,1,18.91513716,2
27,0,18.91492044,2
23,1,18.91488954,2
18,1,18.91462844,2
28,0,18.91457133,2
31,1,18.91444335,2
29,0,18.91411676,2
18,1,18.91402051,2
32,0,18.91374627,2
23,0,18.91359178,2
19,0,18.91318965,2
34,1,18.91268418,2
35,0,18.91237363,2
19,1,18.91220685,2
31,0,18.91216817,2
32,0,18.91191756,2
21,1,18.91190202,2
22,1,18.91160345,2
24,0,18.91147372,2
22,1,18.91139427,2
30,0,18.91134342,2
25,1,18.91100626,2
21,0,18.91096103,2
29,1,18.91078281,2
24,0,18.91078147,2
29,1,18.91065447,2
35,1,18.91023997,2
18,0,18.9101579,2
23,0,18.90973311,2
32,0,18.90955695,2
33,0,18.90945906,2
25,0,18.90936132,2
24,1,18.9093391,2
22,0,18.90876264,2
30,0,18.90867219,2
33,1,18.90848863,2
21,0,18.90837881,2
32,1,18.90810507,2
31,1,18.90779838,2
19,0,18.90779524,2
23,0,18.90745387,2
21,0,18.90734447,2
35,1,18.90723802,2
19,0,18.90696818,2
18,0,18.90690932,2
23,0,18.90690842,2
34,0,18.90690461,2
20,0,18.90686382,2
29,0,18.90660144,2
27,1,18.90651085,2
35,1,18.90640038,2
28,1,18.90635422,2
32,1,18.90634205,2
34,0,18.9061637,2
25,0,18.90614788,2
33,0,18.90612206,2
18,0,18.90604106,2
24,1,18.90569904,2
22,1,18.90565089,2
25,1,18.90552655,2
31,0,18.90551155,2
26,0,18.90543383,2
33,1,18.90524761,2
21,1,18.90522919,2
22,0,18.90522045,2
19,1,18.90507024,2
27,1,18.905,2
21,1,18.90482463,2
30,0,18.90479832,2
25,0,18.90437346,2
27,1,18.90420793,2
21,1,18.9041964,2
18,1,18.90400034,2
33,1,18.9038704,2
18,0,18.90383458,2
26,0,18.90368831,2
32,0,18.90366258,2
32,1,18.90352493,2
21,1,18.90323151,2
33,0,18.90322412,2
19,1,18.90307143,2
25,0,18.90277946,2
26,1,18.902777,2
24,0,18.90271243,2
33,0,18.90242803,2
26,1,18.90225461,2
23,1,18.9022226,2
24,0,18.90217605,2
28,0,18.90196323,2
20,0,18.90177834,2
19,0,18.90176637,2
23,0,18.90170507,2
28,1,18.90155867,2
27,0,18.90121632,2
18,0,18.90103633,2
26,0,18.90099647,2
18,0,18.90079755,2
28,1,18.72312442,2
32,1,18.72306159,2
18,0,18.72304457,2
35,0,18.72304311,2
30,0,18.72293116,2
29,1,18.72288435,2
26,0,18.72278814,2
23,0,18.72278673,2
31,1,18.72266304,2
30,0,18.72258576,2
23,1,18.7225396,2
23,1,18.72247025,2
20,0,18.72243846,2
30,0,18.72232561,2
30,1,18.72203241,2
21,0,18.72178098,2
31,1,18.72151184,2
32,1,18.72140575,2
27,1,18.72109141,2
22,0,18.72078421,2
34,0,18.72075261,2
35,1,18.72049691,2
19,1,18.72014836,2
25,1,18.71995777,2
19,0,18.71983399,2
24,0,18.71980416,2
31,1,18.71949677,2
24,0,18.71943707,2
30,0,18.71933117,2
20,0,18.71912073,2
25,0,18.71908054,2
33,1,18.71907825,2
25,0,18.71903613,2
24,1,18.71901919,2
24,1,18.71896737,2
29,1,18.71791625,2
23,0,18.71757319,2
22,0,18.71713231,2
21,0,18.71676654,2
30,0,18.71675766,2
26,0,18.71652451,2
33,1,18.71641109,2
27,1,18.71631021,2
35,0,18.71608013,2
29,0,18.71598725,2
25,1,18.71581028,2
28,0,18.71565144,2
35,1,18.71551817,2
33,0,18.71545979,2
23,1,18.715,2
24,1,18.71484158,2
29,1,18.71470692,2
23,1,18.71470236,2
19,1,18.71470073,2
23,1,18.71468564,2
20,1,18.71428061,2
31,0,18.71407376,2
20,1,18.71384507,2
32,0,18.71358878,2
23,0,18.71357595,2
31,0,18.71354423,2
18,1,18.71344587,2
25,1,18.71340438,2
35,0,18.71340138,2
31,0,18.71329369,2
31,1,18.71293458,2
35,1,18.71264246,2
33,0,18.71251155,2
23,1,18.71248252,2
21,0,18.71243481,2
28,0,18.71228473,2
20,1,18.71213406,2
33,0,18.71184327,2
33,1,18.7114306,2
32,1,18.71140356,2
30,1,18.71127467,2
29,1,18.71110445,2
20,1,18.71110391,2
23,1,18.71103067,2
30,1,18.71095807,2
35,0,18.71090102,2
32,0,18.71079327,2
29,0,18.71066581,2
20,1,18.71038577,2
29,1,18.71037499,2
28,0,18.71017016,2
33,1,18.71000709,2
34,1,18.70975155,2
31,0,18.70946795,2
30,1,18.70938207,2
20,1,18.70920969,2
33,1,18.70902435,2
22,1,18.70895134,2
20,1,18.7088697,2
20,1,18.70885965,2
23,1,18.70874562,2
21,0,18.70813015,2
23,1,18.70804125,2
35,1,18.70797805,2
26,1,18.70770466,2
29,1,18.70696616,2
31,0,18.70683275,2
24,0,18.70678979,2
28,0,18.70674517,2
21,1,18.70659379,2
25,0,18.70656719,2
19,1,18.70655132,2
19,0,18.70638576,2
20,0,18.70603165,2
30,1,18.70585292,2
21,0,18.70585287,2
19,1,18.70577215,2
33,0,18.70572961,2
28,0,18.70571771,2
27,0,18.70557446,2
20,1,18.70528306,2
27,0,18.70522887,2
34,1,18.70522056,2
21,1,18.70471687,2
33,0,18.70457948,2
22,0,18.70410024,2
33,0,18.70374311,2
25,1,18.70371828,2
26,0,18.7031623,2
23,1,18.70247889,2
22,0,18.70228992,2
28,1,18.70222254,2
25,1,18.70212695,2
18,1,18.70172164,2
29,0,18.70168843,2
20,0,18.70148034,2
21,1,18.70115894,2
31,1,18.70112241,2
34,1,18.7010988,2
21,1,18.70060447,2
21,0,18.70048348,2
25,1,18.70025034,2
27,0,18.70018504,2
33,1,18.70004106,2
25,0,18.69980504,2
33,1,18.69946893,2
35,0,18.69925573,2
28,1,18.69910895,2
22,0,18.69904802,2
22,1,18.6988682,2
27,1,18.69840516,2
23,0,18.69828976,2
30,1,18.69821837,2
32,1,18.69812143,2
31,0,18.69806591,2
18,0,18.6979562,2
31,0,18.69791655,2
26,1,18.6977532,2
24,0,18.6976943,2
21,1,18.69767325,2
29,0,18.69762737,2
30,0,18.69723984,2
31,1,18.69697992,2
32,0,18.69673081,2
33,0,18.69649366,2
32,1,18.69641905,2
30,0,18.69587415,2
32,0,18.69586909,2
25,1,18.6958126,2
27,1,18.69542805,2
27,1,18.69493873,2
29,1,18.69435564,2
33,0,18.69412754,2
35,1,18.69406419,2
35,1,18.69388518,2
29,0,18.69387334,2
19,0,18.69371389,2
27,0,18.69351904,2
31,0,18.6934906,2
21,0,18.69325045,2
31,1,18.69322962,2
35,0,18.69290737,2
34,1,18.69265214,2
21,0,18.69257081,2
18,1,18.69246094,2
30,0,18.6924508,2
27,1,18.69236706,2
24,1,18.69231644,2
26,0,18.69215969,2
28,0,18.69203832,2
32,1,18.69183053,2
25,1,18.69167031,2
24,0,18.69118717,2
32,0,18.69092286,2
24,1,18.69082629,2
33,0,18.69060835,2
32,1,18.69060685,2
24,0,18.69054515,2
34,1,18.69054376,2
29,1,18.69050672,2
24,1,18.69048253,2
27,0,18.68970126,2
33,0,18.68918916,2
25,1,18.68913679,2
23,0,18.6889524,2
26,0,18.68885585,2
25,0,18.68879814,2
29,0,18.68849225,2
29,1,18.68816923,2
31,1,18.68812163,2
34,1,18.68811068,2
27,1,18.68806933,2
21,1,18.68764006,2
20,0,18.68757217,2
21,1,18.6873933,2
24,1,18.68701596,2
26,0,18.68697045,2
18,1,18.68691198,2
30,0,18.6868025,2
23,1,18.68670803,2
21,0,18.68628526,2
23,1,18.68610425,2
31,0,18.68603896,2
27,0,18.68569555,2
18,0,18.68569033,2
32,1,18.68538342,2
21,1,18.68518835,2
34,1,18.68504861,2
30,1,18.68492482,2
26,0,18.68478846,2
20,1,18.68462323,2
19,0,18.68460533,2
28,1,18.68458422,2
25,0,18.68457462,2
30,1,18.6845105,2
32,1,18.68437867,2
20,1,18.68432924,2
25,0,18.6843191,2
19,1,18.68431041,2
18,1,18.68422927,2
33,0,18.68404975,2
20,1,18.68397584,2
21,1,18.68393572,2
31,0,18.68377476,2
29,1,18.68364908,2
27,0,18.68354583,2
21,0,18.6833845,2
28,1,18.68330387,2
24,1,18.68321851,2
24,1,18.6831097,2
27,1,18.68242425,2
32,1,18.68236964,2
33,1,18.68225788,2
35,1,18.68210101,2
26,1,18.68184243,2
31,0,18.68154328,2
31,0,18.68110714,2
27,0,18.68109042,2
35,1,18.68108047,2
33,1,18.68107939,2
28,1,18.68098093,2
23,1,18.68086298,2
35,0,18.6807427,2
19,1,18.68033605,2
26,0,18.68022527,2
22,0,18.6800792,2
34,0,18.68004002,2
23,1,18.67988225,2
25,1,18.67945461,2
23,1,18.67933453,2
28,1,18.67924689,2
22,0,18.67917736,2
32,1,18.67905679,2
32,1,18.67895974,2
19,0,18.67878335,2
20,1,18.67850567,2
34,0,18.67842106,2
29,0,18.67834234,2
27,0,18.67830119,2
34,1,18.67818319,2
34,1,18.67817495,2
21,0,18.67807969,2
21,0,18.67805494,2
18,0,18.6778189,2
35,1,18.67780447,2
33,0,18.67756295,2
33,1,18.67743334,2
34,0,18.67710433,2
24,1,18.67688814,2
21,1,18.67680124,2
29,0,18.67674584,2
27,0,18.67663305,2
31,1,18.67629593,2
26,1,18.67619134,2
23,1,18.67599594,2
32,1,18.67592881,2
20,0,18.67572901,2
19,0,18.67567672,2
29,1,18.67559097,2
24,1,18.67550066,2
23,1,18.67545384,2
33,1,18.67538625,2
25,0,18.67473897,2
19,0,18.67473512,2
32,0,18.67459006,2
21,0,18.67454247,2
34,1,18.67449518,2
23,0,18.67445846,2
24,0,18.67443602,2
35,0,18.67423507,2
34,1,18.67389841,2
24,1,18.67378726,2
32,1,18.67356468,2
23,0,18.67246397,2
33,1,18.67226095,2
30,0,18.67198678,2
28,0,18.67191239,2
24,1,18.67175185,2
24,1,18.67172147,2
19,1,18.67159884,2
35,1,18.67157968,2
30,1,18.67157962,2
19,0,18.67131591,2
35,1,18.67129974,2
18,0,18.67125084,2
27,0,18.67093377,2
34,0,18.67078852,2
27,0,18.67042722,2
35,0,18.6703924,2
35,0,18.67019589,2
19,0,18.67012116,2
25,1,18.66999746,2
19,1,18.66998475,2
33,1,18.66938554,2
31,1,18.66938192,2
32,1,18.66936764,2
25,1,18.66930831,2
24,0,18.66925506,2
25,1,18.66894463,2
29,1,18.66845469,2
26,1,18.66835442,2
25,0,18.6679792,2
23,0,18.66791873,2
29,0,18.6672988,2
34,1,18.66725172,2
21,1,18.66713372,2
29,1,18.66680383,2
30,1,18.66663582,2
34,0,18.66648984,2
31,0,18.66630426,2
26,1,18.66624571,2
34,0,18.66624318,2
18,0,18.66609503,2
24,0,18.66602209,2
26,1,18.666015,2
29,1,18.66562274,2
25,1,18.66538598,2
21,0,18.66522703,2
24,0,18.66503069,2
28,1,18.66500989,2
34,0,18.66492417,2
18,0,18.66474731,2
20,0,18.66469255,2
21,1,18.66466734,2
19,0,18.66464737,2
35,0,18.66458865,2
30,1,18.66409976,2
22,1,18.66339225,2
32,0,18.66306535,2
24,0,18.66286835,2
22,1,18.66241519,2
30,0,18.66207537,2
18,1,18.66193595,2
24,0,18.66192502,2
30,1,18.66167442,2
19,0,18.6616455,2
26,0,18.66136578,2
28,0,18.66129473,2
35,1,18.66102976,2
31,0,18.66101471,2
30,1,18.66089043,2
24,0,18.66065087,2
